County1,CountyPop,Confirmed,Cases per 100K,Deaths
"""countyFips"":""199""","""countyPopulation"":68280","""confirmed"":562","823.0814294083187","""deaths"":8"
"""countyFips"":""510""","""countyPopulation"":159428","""confirmed"":3912","2453.7722357427806","""deaths"":70"
"""countyFips"":""520""","""countyPopulation"":16762","""confirmed"":194","1157.379787614843","""deaths"":7"
"""countyFips"":""530""","""countyPopulation"":6478","""confirmed"":90","1389.3176906452609","""deaths"":1"
"""countyFips"":""540""","""countyPopulation"":47266","""confirmed"":1364","2885.7952862522743","""deaths"":29"
"""countyFips"":""550""","""countyPopulation"":244835","""confirmed"":4412","1802.0299385300304","""deaths"":73"
"""countyFips"":""570""","""countyPopulation"":17370","""confirmed"":267","1537.13298791019","""deaths"":26"
"""countyFips"":""580""","""countyPopulation"":5538","""confirmed"":33","595.8829902491874","""deaths"":0"
"""countyFips"":""590""","""countyPopulation"":40044","""confirmed"":952","2377.3848766357005","""deaths"":30"
"""countyFips"":""595""","""countyPopulation"":5346","""confirmed"":261","4882.154882154882","""deaths"":26"
"""countyFips"":""600""","""countyPopulation"":24019","""confirmed"":139","578.708522419751","""deaths"":8"
"""countyFips"":""610""","""countyPopulation"":14617","""confirmed"":72","492.5771362112609","""deaths"":7"
"""countyFips"":""620""","""countyPopulation"":7967","""confirmed"":434","5447.470817120622","""deaths"":10"
"""countyFips"":""630""","""countyPopulation"":29036","""confirmed"":552","1901.0883041741286","""deaths"":5"
"""countyFips"":""640""","""countyPopulation"":6347","""confirmed"":421","6633.054986607846","""deaths"":30"
"""countyFips"":""650""","""countyPopulation"":134510","""confirmed"":1883","1399.8959185190693","""deaths"":27"
"""countyFips"":""660""","""countyPopulation"":53016","""confirmed"":2695","5083.371057793874","""deaths"":34"
"""countyFips"":""670""","""countyPopulation"":22529","""confirmed"":418","1855.3863908739847","""deaths"":7"
"""countyFips"":""678""","""countyPopulation"":7446","""confirmed"":124","1665.3236637120601","""deaths"":1"
"""countyFips"":""680""","""countyPopulation"":82168","""confirmed"":1548","1883.9450881121604","""deaths"":15"
"""countyFips"":""683""","""countyPopulation"":41085","""confirmed"":1947","4738.955823293173","""deaths"":24"
"""countyFips"":""685""","""countyPopulation"":17478","""confirmed"":616","3524.4307128962128","""deaths"":8"
"""countyFips"":""690""","""countyPopulation"":12554","""confirmed"":402","3202.166640114704","""deaths"":20"
"""countyFips"":""700""","""countyPopulation"":179225","""confirmed"":2817","1571.7673315664667","""deaths"":48"
